"clip_id"	"track_number"	"title"	"artist"	"album"	"url"	"segmentStart"	"segmentEnd"	"original_url"	"mp3_path"
"35789"	"08"	"Hypno (Harmonic Mix) - Harmonic Filter"	"Artemis"	"Orbits"	"http://www.magnatune.com/artists/albums/artemis-orbits/"	"204"	"233"	"http://he3.magnatune.com/all/08-Hypno%20(Harmonic%20Mix)%20-%20Harmonic%20Filter-Artemis.mp3"	"9/artemis-orbits-08-hypno_harmonic_mix__harmonic_filter-204-233.mp3"
"35792"	"08"	"Hypno (Harmonic Mix) - Harmonic Filter"	"Artemis"	"Orbits"	"http://www.magnatune.com/artists/albums/artemis-orbits/"	"291"	"320"	"http://he3.magnatune.com/all/08-Hypno%20(Harmonic%20Mix)%20-%20Harmonic%20Filter-Artemis.mp3"	"9/artemis-orbits-08-hypno_harmonic_mix__harmonic_filter-291-320.mp3"
"35794"	"08"	"Hypno (Harmonic Mix) - Harmonic Filter"	"Artemis"	"Orbits"	"http://www.magnatune.com/artists/albums/artemis-orbits/"	"349"	"378"	"http://he3.magnatune.com/all/08-Hypno%20(Harmonic%20Mix)%20-%20Harmonic%20Filter-Artemis.mp3"	"9/artemis-orbits-08-hypno_harmonic_mix__harmonic_filter-349-378.mp3"
"35796"	"08"	"Hypno (Harmonic Mix) - Harmonic Filter"	"Artemis"	"Orbits"	"http://www.magnatune.com/artists/albums/artemis-orbits/"	"407"	"436"	"http://he3.magnatune.com/all/08-Hypno%20(Harmonic%20Mix)%20-%20Harmonic%20Filter-Artemis.mp3"	"9/artemis-orbits-08-hypno_harmonic_mix__harmonic_filter-407-436.mp3"
"35798"	"08"	"I Am Dreaming Part 2"	"Domased"	"Return Back"	"http://www.magnatune.com/artists/albums/domased-return/"	"0"	"29"	"http://he3.magnatune.com/all/08-I%20Am%20Dreaming%20Part%202-Domased.mp3"	"4/domased-return_back-08-i_am_dreaming_part_2-0-29.mp3"
"35799"	"08"	"I Am Dreaming Part 2"	"Domased"	"Return Back"	"http://www.magnatune.com/artists/albums/domased-return/"	"30"	"59"	"http://he3.magnatune.com/all/08-I%20Am%20Dreaming%20Part%202-Domased.mp3"	"4/domased-return_back-08-i_am_dreaming_part_2-30-59.mp3"
"35800"	"08"	"I Am Dreaming Part 2"	"Domased"	"Return Back"	"http://www.magnatune.com/artists/albums/domased-return/"	"59"	"88"	"http://he3.magnatune.com/all/08-I%20Am%20Dreaming%20Part%202-Domased.mp3"	"4/domased-return_back-08-i_am_dreaming_part_2-59-88.mp3"
"35805"	"08"	"I Am Dreaming Part 2"	"Domased"	"Return Back"	"http://www.magnatune.com/artists/albums/domased-return/"	"204"	"233"	"http://he3.magnatune.com/all/08-I%20Am%20Dreaming%20Part%202-Domased.mp3"	"4/domased-return_back-08-i_am_dreaming_part_2-204-233.mp3"
"35809"	"08"	"I Am Dreaming Part 2"	"Domased"	"Return Back"	"http://www.magnatune.com/artists/albums/domased-return/"	"320"	"349"	"http://he3.magnatune.com/all/08-I%20Am%20Dreaming%20Part%202-Domased.mp3"	"4/domased-return_back-08-i_am_dreaming_part_2-320-349.mp3"
"35812"	"08"	"I will stop with you"	"William Brooks"	"Silent Wings"	"http://www.magnatune.com/artists/albums/wbrooks-wings/"	"0"	"29"	"http://he3.magnatune.com/all/08-I%20will%20stop%20with%20you-William%20Brooks.mp3"	"9/william_brooks-silent_wings-08-i_will_stop_with_you-0-29.mp3"
"35815"	"08"	"I will stop with you"	"William Brooks"	"Silent Wings"	"http://www.magnatune.com/artists/albums/wbrooks-wings/"	"88"	"117"	"http://he3.magnatune.com/all/08-I%20will%20stop%20with%20you-William%20Brooks.mp3"	"9/william_brooks-silent_wings-08-i_will_stop_with_you-88-117.mp3"
"35818"	"08"	"I will stop with you"	"William Brooks"	"Silent Wings"	"http://www.magnatune.com/artists/albums/wbrooks-wings/"	"175"	"204"	"http://he3.magnatune.com/all/08-I%20will%20stop%20with%20you-William%20Brooks.mp3"	"9/william_brooks-silent_wings-08-i_will_stop_with_you-175-204.mp3"
"35819"	"08"	"I will stop with you"	"William Brooks"	"Silent Wings"	"http://www.magnatune.com/artists/albums/wbrooks-wings/"	"204"	"233"	"http://he3.magnatune.com/all/08-I%20will%20stop%20with%20you-William%20Brooks.mp3"	"9/william_brooks-silent_wings-08-i_will_stop_with_you-204-233.mp3"
"35821"	"08"	"I'll Pretend"	"Arthur Yoria"	"Ill Be Here Awake"	"http://www.magnatune.com/artists/albums/yoria-here/"	"30"	"59"	"http://he3.magnatune.com/all/08-I'll%20Pretend-Arthur%20Yoria.mp3"	"9/arthur_yoria-ill_be_here_awake-08-ill_pretend-30-59.mp3"
"35823"	"08"	"I'll Pretend"	"Arthur Yoria"	"Ill Be Here Awake"	"http://www.magnatune.com/artists/albums/yoria-here/"	"88"	"117"	"http://he3.magnatune.com/all/08-I'll%20Pretend-Arthur%20Yoria.mp3"	"9/arthur_yoria-ill_be_here_awake-08-ill_pretend-88-117.mp3"
"35824"	"08"	"I'll Pretend"	"Arthur Yoria"	"Ill Be Here Awake"	"http://www.magnatune.com/artists/albums/yoria-here/"	"117"	"146"	"http://he3.magnatune.com/all/08-I'll%20Pretend-Arthur%20Yoria.mp3"	"9/arthur_yoria-ill_be_here_awake-08-ill_pretend-117-146.mp3"
"35826"	"08"	"I'll Pretend"	"Arthur Yoria"	"Ill Be Here Awake"	"http://www.magnatune.com/artists/albums/yoria-here/"	"175"	"204"	"http://he3.magnatune.com/all/08-I'll%20Pretend-Arthur%20Yoria.mp3"	"9/arthur_yoria-ill_be_here_awake-08-ill_pretend-175-204.mp3"
"35828"	"08"	"I'm The I (995) - Fourstones"	"Magnatune Remixed"	"Ridin the Faders 2"	"http://www.magnatune.com/artists/albums/fourstones-magnaremix2/"	"30"	"59"	"http://he3.magnatune.com/all/08-I'm%20The%20I%20(995)%20-%20Fourstones-Magnatune%20Remixed.mp3"	"2/magnatune_remixed-ridin_the_faders_2-08-im_the_i_995__fourstones-30-59.mp3"
"35829"	"08"	"I'm The I (995) - Fourstones"	"Magnatune Remixed"	"Ridin the Faders 2"	"http://www.magnatune.com/artists/albums/fourstones-magnaremix2/"	"59"	"88"	"http://he3.magnatune.com/all/08-I'm%20The%20I%20(995)%20-%20Fourstones-Magnatune%20Remixed.mp3"	"2/magnatune_remixed-ridin_the_faders_2-08-im_the_i_995__fourstones-59-88.mp3"
"35833"	"08"	"I'm The I (995) - Fourstones"	"Magnatune Remixed"	"Ridin the Faders 2"	"http://www.magnatune.com/artists/albums/fourstones-magnaremix2/"	"175"	"204"	"http://he3.magnatune.com/all/08-I'm%20The%20I%20(995)%20-%20Fourstones-Magnatune%20Remixed.mp3"	"2/magnatune_remixed-ridin_the_faders_2-08-im_the_i_995__fourstones-175-204.mp3"
"35834"	"08"	"I'm The I (995) - Fourstones"	"Magnatune Remixed"	"Ridin the Faders 2"	"http://www.magnatune.com/artists/albums/fourstones-magnaremix2/"	"204"	"233"	"http://he3.magnatune.com/all/08-I'm%20The%20I%20(995)%20-%20Fourstones-Magnatune%20Remixed.mp3"	"2/magnatune_remixed-ridin_the_faders_2-08-im_the_i_995__fourstones-204-233.mp3"
"35837"	"08"	"Ice Flowers On The Window"	"Domased"	"Slowdown"	"http://www.magnatune.com/artists/albums/domased-slowdown/"	"30"	"59"	"http://he3.magnatune.com/all/08-Ice%20Flowers%20On%20The%20Window-Domased.mp3"	"9/domased-slowdown-08-ice_flowers_on_the_window-30-59.mp3"
"35845"	"08"	"Ice Flowers On The Window"	"Domased"	"Slowdown"	"http://www.magnatune.com/artists/albums/domased-slowdown/"	"262"	"291"	"http://he3.magnatune.com/all/08-Ice%20Flowers%20On%20The%20Window-Domased.mp3"	"9/domased-slowdown-08-ice_flowers_on_the_window-262-291.mp3"
"35847"	"08"	"Ice Flowers On The Window"	"Domased"	"Slowdown"	"http://www.magnatune.com/artists/albums/domased-slowdown/"	"320"	"349"	"http://he3.magnatune.com/all/08-Ice%20Flowers%20On%20The%20Window-Domased.mp3"	"9/domased-slowdown-08-ice_flowers_on_the_window-320-349.mp3"
"35848"	"08"	"Ice Flowers On The Window"	"Domased"	"Slowdown"	"http://www.magnatune.com/artists/albums/domased-slowdown/"	"349"	"378"	"http://he3.magnatune.com/all/08-Ice%20Flowers%20On%20The%20Window-Domased.mp3"	"9/domased-slowdown-08-ice_flowers_on_the_window-349-378.mp3"
"35851"	"08"	"Ice Flowers On The Window"	"Domased"	"Slowdown"	"http://www.magnatune.com/artists/albums/domased-slowdown/"	"436"	"465"	"http://he3.magnatune.com/all/08-Ice%20Flowers%20On%20The%20Window-Domased.mp3"	"9/domased-slowdown-08-ice_flowers_on_the_window-436-465.mp3"
"35852"	"08"	"Ice Flowers On The Window"	"Domased"	"Slowdown"	"http://www.magnatune.com/artists/albums/domased-slowdown/"	"465"	"494"	"http://he3.magnatune.com/all/08-Ice%20Flowers%20On%20The%20Window-Domased.mp3"	"9/domased-slowdown-08-ice_flowers_on_the_window-465-494.mp3"
"35853"	"08"	"Ice Flowers On The Window"	"Domased"	"Slowdown"	"http://www.magnatune.com/artists/albums/domased-slowdown/"	"494"	"523"	"http://he3.magnatune.com/all/08-Ice%20Flowers%20On%20The%20Window-Domased.mp3"	"9/domased-slowdown-08-ice_flowers_on_the_window-494-523.mp3"
"35858"	"08"	"Idle Hands"	"Falik"	"Dreams from the Machine"	"http://www.magnatune.com/artists/albums/falik-dreams/"	"88"	"117"	"http://he3.magnatune.com/all/08-Idle%20Hands-Falik.mp3"	"a/falik-dreams_from_the_machine-08-idle_hands-88-117.mp3"
"35861"	"08"	"Idle Hands"	"Falik"	"Dreams from the Machine"	"http://www.magnatune.com/artists/albums/falik-dreams/"	"175"	"204"	"http://he3.magnatune.com/all/08-Idle%20Hands-Falik.mp3"	"a/falik-dreams_from_the_machine-08-idle_hands-175-204.mp3"
"35864"	"08"	"Immortal"	"Saros"	"Soundscapes"	"http://www.magnatune.com/artists/albums/saros-soundscapes/"	"30"	"59"	"http://he3.magnatune.com/all/08-Immortal-Saros.mp3"	"2/saros-soundscapes-08-immortal-30-59.mp3"
"35866"	"08"	"Immortal"	"Saros"	"Soundscapes"	"http://www.magnatune.com/artists/albums/saros-soundscapes/"	"88"	"117"	"http://he3.magnatune.com/all/08-Immortal-Saros.mp3"	"2/saros-soundscapes-08-immortal-88-117.mp3"
"35869"	"08"	"Immortal"	"Saros"	"Soundscapes"	"http://www.magnatune.com/artists/albums/saros-soundscapes/"	"175"	"204"	"http://he3.magnatune.com/all/08-Immortal-Saros.mp3"	"2/saros-soundscapes-08-immortal-175-204.mp3"
"35870"	"08"	"Immortal"	"Saros"	"Soundscapes"	"http://www.magnatune.com/artists/albums/saros-soundscapes/"	"204"	"233"	"http://he3.magnatune.com/all/08-Immortal-Saros.mp3"	"2/saros-soundscapes-08-immortal-204-233.mp3"
"35873"	"08"	"Immortal"	"Saros"	"Soundscapes"	"http://www.magnatune.com/artists/albums/saros-soundscapes/"	"291"	"320"	"http://he3.magnatune.com/all/08-Immortal-Saros.mp3"	"2/saros-soundscapes-08-immortal-291-320.mp3"
"35877"	"08"	"Immortal"	"Saros"	"Soundscapes"	"http://www.magnatune.com/artists/albums/saros-soundscapes/"	"407"	"436"	"http://he3.magnatune.com/all/08-Immortal-Saros.mp3"	"2/saros-soundscapes-08-immortal-407-436.mp3"
"35878"	"08"	"Immortal"	"Saros"	"Soundscapes"	"http://www.magnatune.com/artists/albums/saros-soundscapes/"	"436"	"465"	"http://he3.magnatune.com/all/08-Immortal-Saros.mp3"	"2/saros-soundscapes-08-immortal-436-465.mp3"
"35879"	"08"	"Impromptu in B-flat major opus posth. 142 - thema_ andante"	"Seth Carlin"	"Schubert - Works for Solo Fortepiano"	"http://www.magnatune.com/artists/albums/carlin-schubertsolo/"	"0"	"29"	"http://he3.magnatune.com/all/08-Impromptu%20in%20B-flat%20major%20opus%20posth.%20142%20-%20thema_%20andante-Seth%20Carlin.mp3"	"4/seth_carlin-schubert__works_for_solo_fortepiano-08-impromptu_in_bflat_major_opus_posth__142__thema_andante-0-29.mp3"
"35883"	"08"	"Impulse"	"Processor"	"Are you for real"	"http://www.magnatune.com/artists/albums/processor-real/"	"0"	"29"	"http://he3.magnatune.com/all/08-Impulse-Processor.mp3"	"5/processor-are_you_for_real-08-impulse-0-29.mp3"
"35884"	"08"	"Impulse"	"Processor"	"Are you for real"	"http://www.magnatune.com/artists/albums/processor-real/"	"30"	"59"	"http://he3.magnatune.com/all/08-Impulse-Processor.mp3"	"5/processor-are_you_for_real-08-impulse-30-59.mp3"
"35887"	"08"	"Impulse"	"Processor"	"Are you for real"	"http://www.magnatune.com/artists/albums/processor-real/"	"117"	"146"	"http://he3.magnatune.com/all/08-Impulse-Processor.mp3"	"5/processor-are_you_for_real-08-impulse-117-146.mp3"
"35888"	"08"	"Impulse"	"Processor"	"Are you for real"	"http://www.magnatune.com/artists/albums/processor-real/"	"146"	"175"	"http://he3.magnatune.com/all/08-Impulse-Processor.mp3"	"5/processor-are_you_for_real-08-impulse-146-175.mp3"
"35890"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"0"	"29"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-0-29.mp3"
"35891"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"30"	"59"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-30-59.mp3"
"35894"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"117"	"146"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-117-146.mp3"
"35895"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"146"	"175"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-146-175.mp3"
"35897"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"204"	"233"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-204-233.mp3"
"35898"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"233"	"262"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-233-262.mp3"
"35899"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"262"	"291"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-262-291.mp3"
"35900"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"291"	"320"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-291-320.mp3"
"35902"	"08"	"In Domino confido"	"Farallon Recorder Quartet"	"Ludwig Senfl"	"http://www.magnatune.com/artists/albums/farallon-senfl/"	"349"	"378"	"http://he3.magnatune.com/all/08-In%20Domino%20confido-Farallon%20Recorder%20Quartet.mp3"	"6/farallon_recorder_quartet-ludwig_senfl-08-in_domino_confido-349-378.mp3"
"35905"	"08"	"In My Heart"	"Paul Avgerinos"	"Words Touch"	"http://www.magnatune.com/artists/albums/avgerinos-words/"	"30"	"59"	"http://he3.magnatune.com/all/08-In%20My%20Heart-Paul%20Avgerinos.mp3"	"d/paul_avgerinos-words_touch-08-in_my_heart-30-59.mp3"
"35906"	"08"	"In My Heart"	"Paul Avgerinos"	"Words Touch"	"http://www.magnatune.com/artists/albums/avgerinos-words/"	"59"	"88"	"http://he3.magnatune.com/all/08-In%20My%20Heart-Paul%20Avgerinos.mp3"	"d/paul_avgerinos-words_touch-08-in_my_heart-59-88.mp3"
"35909"	"08"	"In My Heart"	"Paul Avgerinos"	"Words Touch"	"http://www.magnatune.com/artists/albums/avgerinos-words/"	"146"	"175"	"http://he3.magnatune.com/all/08-In%20My%20Heart-Paul%20Avgerinos.mp3"	"d/paul_avgerinos-words_touch-08-in_my_heart-146-175.mp3"
"35910"	"08"	"In My Heart"	"Paul Avgerinos"	"Words Touch"	"http://www.magnatune.com/artists/albums/avgerinos-words/"	"175"	"204"	"http://he3.magnatune.com/all/08-In%20My%20Heart-Paul%20Avgerinos.mp3"	"d/paul_avgerinos-words_touch-08-in_my_heart-175-204.mp3"
"35911"	"08"	"In My Heart"	"Paul Avgerinos"	"Words Touch"	"http://www.magnatune.com/artists/albums/avgerinos-words/"	"204"	"233"	"http://he3.magnatune.com/all/08-In%20My%20Heart-Paul%20Avgerinos.mp3"	"d/paul_avgerinos-words_touch-08-in_my_heart-204-233.mp3"
"35915"	"08"	"In Nomine II"	"Phantasm"	"Orlando Gibbons Consorts for Viols"	"http://www.magnatune.com/artists/albums/phantasm-gibbons/"	"0"	"29"	""	""
"35917"	"08"	"In Nomine II"	"Phantasm"	"Orlando Gibbons Consorts for Viols"	"http://www.magnatune.com/artists/albums/phantasm-gibbons/"	"59"	"88"	""	""
"35918"	"08"	"In Nomine II"	"Phantasm"	"Orlando Gibbons Consorts for Viols"	"http://www.magnatune.com/artists/albums/phantasm-gibbons/"	"88"	"117"	""	""
"35919"	"08"	"In Nomine II"	"Phantasm"	"Orlando Gibbons Consorts for Viols"	"http://www.magnatune.com/artists/albums/phantasm-gibbons/"	"117"	"146"	""	""
"35920"	"08"	"In Nomine II"	"Phantasm"	"Orlando Gibbons Consorts for Viols"	"http://www.magnatune.com/artists/albums/phantasm-gibbons/"	"146"	"175"	""	""
"35922"	"08"	"In Nomine II"	"Phantasm"	"Orlando Gibbons Consorts for Viols"	"http://www.magnatune.com/artists/albums/phantasm-gibbons/"	"204"	"233"	""	""
"35924"	"08"	"In Nomine II"	"Phantasm"	"Orlando Gibbons Consorts for Viols"	"http://www.magnatune.com/artists/albums/phantasm-gibbons/"	"262"	"291"	""	""
"35925"	"08"	"In Spirit"	"SoulPrint"	"In Spite of it All"	"http://www.magnatune.com/artists/albums/soulprint-inspite/"	"0"	"29"	"http://he3.magnatune.com/all/08-In%20Spirit-SoulPrint.mp3"	"c/soulprint-in_spite_of_it_all-08-in_spirit-0-29.mp3"
"35927"	"08"	"In Spirit"	"SoulPrint"	"In Spite of it All"	"http://www.magnatune.com/artists/albums/soulprint-inspite/"	"59"	"88"	"http://he3.magnatune.com/all/08-In%20Spirit-SoulPrint.mp3"	"c/soulprint-in_spite_of_it_all-08-in_spirit-59-88.mp3"
"35928"	"08"	"In Spirit"	"SoulPrint"	"In Spite of it All"	"http://www.magnatune.com/artists/albums/soulprint-inspite/"	"88"	"117"	"http://he3.magnatune.com/all/08-In%20Spirit-SoulPrint.mp3"	"c/soulprint-in_spite_of_it_all-08-in_spirit-88-117.mp3"
"35929"	"08"	"In Spirit"	"SoulPrint"	"In Spite of it All"	"http://www.magnatune.com/artists/albums/soulprint-inspite/"	"117"	"146"	"http://he3.magnatune.com/all/08-In%20Spirit-SoulPrint.mp3"	"c/soulprint-in_spite_of_it_all-08-in_spirit-117-146.mp3"
"35934"	"08"	"Inner 2"	"Curl"	"Inner"	"http://www.magnatune.com/artists/albums/curl-inner/"	"88"	"117"	""	""
"35937"	"08"	"Inner 2"	"Curl"	"Inner"	"http://www.magnatune.com/artists/albums/curl-inner/"	"175"	"204"	""	""
"35938"	"08"	"Inner 2"	"Curl"	"Inner"	"http://www.magnatune.com/artists/albums/curl-inner/"	"204"	"233"	""	""
"35940"	"08"	"Inner 2"	"Curl"	"Inner"	"http://www.magnatune.com/artists/albums/curl-inner/"	"262"	"291"	""	""
"35941"	"08"	"Inner 2"	"Curl"	"Inner"	"http://www.magnatune.com/artists/albums/curl-inner/"	"291"	"320"	""	""
"35943"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"0"	"29"	""	""
"35944"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"30"	"59"	""	""
"35946"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"88"	"117"	""	""
"35949"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"175"	"204"	""	""
"35950"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"204"	"233"	""	""
"35951"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"233"	"262"	""	""
"35956"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"378"	"407"	""	""
"35958"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"436"	"465"	""	""
"35959"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"465"	"494"	""	""
"35961"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"523"	"552"	""	""
"35964"	"08"	"Into Light"	"Rapoon"	"The Kirghiz Light - CD 1"	"http://www.magnatune.com/artists/albums/rapoon-kirghiz1/"	"610"	"639"	""	""
"35967"	"08"	"Invisible (Cosmic Sea Shanty Mix)"	"Mercy Machine"	"In Your Bed - the remixes"	"http://www.magnatune.com/artists/albums/mercy-inbedremix/"	"0"	"29"	"http://he3.magnatune.com/all/08-Invisible%20(Cosmic%20Sea%20Shanty%20Mix)-Mercy%20Machine.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-0-29.mp3"
"35970"	"08"	"Invisible (Cosmic Sea Shanty Mix)"	"Mercy Machine"	"In Your Bed - the remixes"	"http://www.magnatune.com/artists/albums/mercy-inbedremix/"	"88"	"117"	"http://he3.magnatune.com/all/08-Invisible%20(Cosmic%20Sea%20Shanty%20Mix)-Mercy%20Machine.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-88-117.mp3"
"35972"	"08"	"Invisible (Cosmic Sea Shanty Mix)"	"Mercy Machine"	"In Your Bed - the remixes"	"http://www.magnatune.com/artists/albums/mercy-inbedremix/"	"146"	"175"	"http://he3.magnatune.com/all/08-Invisible%20(Cosmic%20Sea%20Shanty%20Mix)-Mercy%20Machine.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-146-175.mp3"
"35973"	"08"	"Invisible (Cosmic Sea Shanty Mix)"	"Mercy Machine"	"In Your Bed - the remixes"	"http://www.magnatune.com/artists/albums/mercy-inbedremix/"	"175"	"204"	"http://he3.magnatune.com/all/08-Invisible%20(Cosmic%20Sea%20Shanty%20Mix)-Mercy%20Machine.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-175-204.mp3"
"35975"	"08"	"Invisible (Cosmic Sea Shanty Mix)"	"Mercy Machine"	"In Your Bed - the remixes"	"http://www.magnatune.com/artists/albums/mercy-inbedremix/"	"233"	"262"	"http://he3.magnatune.com/all/08-Invisible%20(Cosmic%20Sea%20Shanty%20Mix)-Mercy%20Machine.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-233-262.mp3"
"35976"	"08"	"Invisible (Cosmic Sea Shanty Mix)"	"Mercy Machine"	"In Your Bed - the remixes"	"http://www.magnatune.com/artists/albums/mercy-inbedremix/"	"262"	"291"	"http://he3.magnatune.com/all/08-Invisible%20(Cosmic%20Sea%20Shanty%20Mix)-Mercy%20Machine.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-262-291.mp3"
"35978"	"08"	"Invisible (Cosmic Sea Shanty Mix)"	"Mercy Machine"	"In Your Bed - the remixes"	"http://www.magnatune.com/artists/albums/mercy-inbedremix/"	"320"	"349"	"http://he3.magnatune.com/all/08-Invisible%20(Cosmic%20Sea%20Shanty%20Mix)-Mercy%20Machine.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-320-349.mp3"
"35979"	"08"	"Invisible (Cosmic Sea Shanty Mix)"	"Mercy Machine"	"In Your Bed - the remixes"	"http://www.magnatune.com/artists/albums/mercy-inbedremix/"	"349"	"378"	"http://he3.magnatune.com/all/08-Invisible%20(Cosmic%20Sea%20Shanty%20Mix)-Mercy%20Machine.mp3"	"8/mercy_machine-in_your_bed__the_remixes-08-invisible_cosmic_sea_shanty_mix-349-378.mp3"
"35980"	"08"	"It Can Save You"	"Justin Bianco"	"Finality"	"http://www.magnatune.com/artists/albums/bianco-finality/"	"0"	"29"	"http://he3.magnatune.com/all/08-It%20Can%20Save%20You-Justin%20Bianco.mp3"	"6/justin_bianco-finality-08-it_can_save_you-0-29.mp3"
"35981"	"08"	"It Can Save You"	"Justin Bianco"	"Finality"	"http://www.magnatune.com/artists/albums/bianco-finality/"	"30"	"59"	"http://he3.magnatune.com/all/08-It%20Can%20Save%20You-Justin%20Bianco.mp3"	"6/justin_bianco-finality-08-it_can_save_you-30-59.mp3"
"35982"	"08"	"It Can Save You"	"Justin Bianco"	"Finality"	"http://www.magnatune.com/artists/albums/bianco-finality/"	"59"	"88"	"http://he3.magnatune.com/all/08-It%20Can%20Save%20You-Justin%20Bianco.mp3"	"6/justin_bianco-finality-08-it_can_save_you-59-88.mp3"
"35984"	"08"	"It Can Save You"	"Justin Bianco"	"Finality"	"http://www.magnatune.com/artists/albums/bianco-finality/"	"117"	"146"	"http://he3.magnatune.com/all/08-It%20Can%20Save%20You-Justin%20Bianco.mp3"	"6/justin_bianco-finality-08-it_can_save_you-117-146.mp3"
"35987"	"08"	"It's Driving Me Crazy"	"The Bots"	"Now is The Time"	"http://www.magnatune.com/artists/albums/bots-now/"	"30"	"59"	"http://he3.magnatune.com/all/08-It's%20Driving%20Me%20Crazy-The%20Bots.mp3"	"b/the_bots-now_is_the_time-08-its_driving_me_crazy-30-59.mp3"
"35989"	"08"	"It's Driving Me Crazy"	"The Bots"	"Now is The Time"	"http://www.magnatune.com/artists/albums/bots-now/"	"88"	"117"	"http://he3.magnatune.com/all/08-It's%20Driving%20Me%20Crazy-The%20Bots.mp3"	"b/the_bots-now_is_the_time-08-its_driving_me_crazy-88-117.mp3"
